;id_1;id_2;base_name;score_base;ref_1_name;score_ref_1;ref_2_name;score_ref_2
113;6443;7940;SigLIP2;0.95089006;CLIP;0.51364416;DINO;0.9453569
114;6584;8550;SigLIP2;0.97543013;CLIP;0.41615695;DINO;0.89416516
115;6639;8445;SigLIP2;0.9850812;CLIP;0.33701354;DINO;0.941694
116;6639;7763;SigLIP2;0.98166406;CLIP;0.32172287;DINO;0.9264667
117;6385;6639;SigLIP2;0.9794484;CLIP;0.34695244;DINO;0.93308216
118;6639;7952;SigLIP2;0.9789685;CLIP;0.3508976;DINO;0.9244282
119;6857;8464;SigLIP2;0.9585161;CLIP;0.51445055;DINO;0.76930106
120;6866;8464;SigLIP2;0.9660812;CLIP;0.5605613;DINO;0.7796003
121;6857;6866;SigLIP2;0.95101035;CLIP;0.47800693;DINO;0.91273427
122;7259;8637;SigLIP2;0.9543183;CLIP;0.30398875;DINO;0.79944825
123;7670;8035;SigLIP2;0.95799565;CLIP;0.48002684;DINO;0.8678276
124;7763;8445;SigLIP2;0.9843992;CLIP;0.48470512;DINO;0.95405805
125;6385;7952;SigLIP2;0.9772605;CLIP;0.5346077;DINO;0.9607689
126;6385;8134;SigLIP2;0.97138226;CLIP;0.4813683;DINO;0.8732776
127;8206;8637;SigLIP2;0.9513691;CLIP;0.4414485;DINO;0.80690885
128;8367;8445;SigLIP2;0.97267413;CLIP;0.41897568;DINO;0.9671836
129;8134;8371;SigLIP2;0.9596498;CLIP;0.38097948;DINO;0.8791876
130;8371;8445;SigLIP2;0.9581535;CLIP;0.371728;DINO;0.94526947
131;1929;8371;SigLIP2;0.9574866;CLIP;0.3908248;DINO;0.9419998
132;6639;8371;SigLIP2;0.9527323;CLIP;0.29513854;DINO;0.9312255
133;3609;8550;SigLIP2;0.9676878;CLIP;0.41290927;DINO;0.8915771
134;1732;8550;SigLIP2;0.96657455;CLIP;0.37780684;DINO;0.92461485
135;3949;8550;SigLIP2;0.9664993;CLIP;0.4155951;DINO;0.9378996
136;6005;8663;SigLIP2;0.95295334;CLIP;0.51045966;DINO;0.919711
137;3888;8663;SigLIP2;0.95092607;CLIP;0.51543224;DINO;0.91952264
